fixture,preset,side,class,verdict,kind,row,row_drift,drift_matches_neighbours,clean_in_class
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,|,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,|,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,if,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,let,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,34,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,|,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,|,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,35,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,36,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,"""",37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,string_content,37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,"""",37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),37,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,38,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,38,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,38,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),38,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,},39,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),39,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,39,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,},40,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,&,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),42,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,},43,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),43,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,44,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,44,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,44,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),44,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,44,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,if,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,let,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,46,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,let,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,match,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,&,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,47,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=>,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,&,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,*,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,*,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",48,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=>,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",49,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,},50,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,50,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,let,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,mutable_specifier,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,51,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,52,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,52,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,52,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,52,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,"""",53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,string_content,53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,"""",53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",53,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,::,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,self,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",54,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),55,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,55,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,56,1,false,0
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,56,0,false,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,::,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,"""",56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,string_content,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,"""",56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,",",56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,::,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,;,56,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,57,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,57,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,57,0,true,12
