name,category,language,before_loc,after_loc,before_bytes,after_bytes,before_nodes,after_nodes,has_mapping,op_identical,op_update,op_match_but_not_identical,op_delete,op_delete_with_children,op_insert,op_insert_with_children,node_op_identical,node_op_update,node_op_match_but_not_identical,node_op_delete,node_op_delete_with_children,node_op_insert,node_op_insert_with_children,implicit_identical_nodes,paired_entries,depth_delta_0,depth_delta_1,depth_delta_2,depth_delta_3plus,reorder_signals,group_count,group_with_children,group_all_to_all,current_mismatches
tsx-excalidraw-excalidraw-import-path-change,small,TSX,45,45,1629,1623,369,369,true,362,2,5,0,0,0,0,724,4,10,0,0,0,0,0,369,369,0,0,0,0,0,0,0,0
tsx-excalidraw-excalidraw-move-from-one-struct-to-other,small,TSX,394,395,11055,11121,2746,2765,true,2706,1,30,9,0,10,1,5412,2,60,9,0,10,18,0,2737,2731,6,0,0,0,0,0,0,2
tsx-greenbone-gsa-add-import-and-use-it,full,TSX,308,311,9176,9234,2999,3003,true,2979,0,20,0,0,2,1,5958,0,40,0,0,2,2,0,2999,2999,0,0,0,0,0,0,0,1
tsx-keybase-client-change-from-one-import-and-call-to-another,full,TSX,178,178,6213,6189,1874,1870,true,1853,2,15,4,0,0,0,3706,4,30,4,0,0,0,0,1870,1869,1,0,0,0,0,0,0,0
tsx-keybase-client-emoji-to-native,full,TSX,237,237,9062,9068,2366,2366,true,2348,1,17,0,0,0,0,4696,2,34,0,0,0,0,0,2366,2366,0,0,0,0,0,0,0,0
tsx-kong-insomnia-classname-strings-changed,full,TSX,100,100,4321,4321,1293,1293,true,1270,2,21,0,0,0,0,2540,4,42,0,0,0,0,0,1293,1293,0,0,0,0,0,0,0,0
tsx-kong-insomnia-if-to-ternary-operator,full,TSX,639,637,26602,26525,6643,6627,true,6569,2,29,38,0,20,0,13150,4,58,38,0,20,0,12,6600,6452,147,0,1,0,2,0,0,5
tsx-kong-insomnia-rewrite-if-using-ternary-twice,full,TSX,574,570,26777,26667,4225,4189,true,4150,0,17,27,0,6,0,8347,0,34,27,0,6,0,47,4167,4115,20,32,0,0,16,0,0,14
tsx-langflow-ai-langflow-add-type-to-import,stratified,TSX,6,6,233,238,58,59,true,56,0,2,0,0,1,0,112,0,4,0,0,1,0,0,58,58,0,0,0,0,0,0,0,0
tsx-langflow-ai-langflow-insert-only,stratified,TSX,9,21,264,476,99,151,true,90,0,9,0,0,52,0,180,0,18,0,0,52,0,0,99,82,0,17,0,0,0,0,0,0
tsx-langflow-ai-langflow-move-function-around-update-string-constant,small,TSX,554,554,17681,17681,3668,3668,true,3655,1,12,0,0,0,0,7310,2,24,0,0,0,0,0,3668,3668,0,0,0,1,0,0,0,0
tsx-langflow-ai-langflow-split-import,stratified,TSX,8,9,231,256,90,99,true,73,0,1,0,0,0,0,187,0,2,0,0,0,0,41,74,74,0,0,0,0,0,0,0,0
tsx-langflow-ai-langflow-split-import-2,stratified,TSX,8,9,223,248,90,99,true,73,0,1,0,0,0,0,187,0,2,0,0,0,0,41,74,74,0,0,0,0,0,0,0,0
tsx-langflow-ai-langflow-split-import-3,stratified,TSX,8,9,288,313,90,99,true,79,0,1,1,0,1,0,185,0,2,1,0,1,0,27,80,80,0,0,0,0,9,0,9,10
tsx-material-remove-import,small,TSX,107,106,3283,3251,1161,1148,true,1147,0,1,0,1,0,0,2294,0,2,0,13,0,0,0,1148,1148,0,0,0,0,0,0,0,0
tsx-microsoft-typescript-delete-only,stratified,TSX,23,22,490,465,137,136,true,134,1,1,1,0,0,0,268,2,2,1,0,0,0,0,136,136,0,0,0,0,0,0,0,0
tsx-microsoft-typescript-libpath-to-lib,stratified,TSX,17,17,304,321,107,107,true,105,1,1,0,0,0,0,210,2,2,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0
tsx-mitmproxy-mitmproxy-array-to-object,full,TSX,13,15,270,277,70,71,true,64,0,3,3,0,4,0,128,0,6,3,0,4,0,0,67,67,0,0,0,0,0,0,0,0
tsx-mui-material-ui-add-attribute,stratified,TSX,10,10,225,239,67,69,true,59,0,8,0,0,2,0,118,0,16,0,0,2,0,0,67,67,0,0,0,0,0,0,0,0
tsx-mui-material-ui-add-to-empty-block,stratified,TSX,1,3,39,65,21,41,true,15,0,6,0,0,0,1,30,0,12,0,0,0,20,0,21,21,0,0,0,0,0,0,0,23
tsx-mui-material-ui-delete-only,stratified,TSX,14,13,347,315,91,78,true,77,0,1,0,1,0,0,154,0,2,0,13,0,0,0,78,78,0,0,0,0,0,0,0,0
tsx-mui-material-ui-move-colour-to-a-new-attribute,small,TSX,158,158,4248,4258,1106,1115,true,1084,0,22,0,0,9,0,2168,0,44,0,0,9,0,0,1106,1100,0,0,6,1,0,0,0,16
tsx-mui-material-ui-move-import,stratified,TSX,25,25,996,975,195,195,true,191,1,3,0,0,0,0,382,2,6,0,0,0,0,0,195,195,0,0,0,1,0,0,0,10
tsx-mui-material-ui-remove-import,stratified,TSX,4,3,113,81,37,24,true,23,0,1,0,1,0,0,46,0,2,0,13,0,0,0,24,24,0,0,0,0,0,0,0,0
tsx-mui-material-ui-remove-import-2,stratified,TSX,6,5,160,128,50,37,true,36,0,1,0,1,0,0,72,0,2,0,13,0,0,0,37,37,0,0,0,0,0,0,0,0
tsx-mui-material-ui-remove-import-3,stratified,TSX,6,5,189,157,45,32,true,31,0,1,0,1,0,0,62,0,2,0,13,0,0,0,32,32,0,0,0,0,0,0,0,0
tsx-mui-material-ui-remove-import-4,stratified,TSX,7,6,246,214,105,92,true,91,0,1,0,1,0,0,182,0,2,0,13,0,0,0,92,92,0,0,0,0,0,0,0,0
tsx-mui-material-ui-remove-one-import,stratified,TSX,53,52,1471,1439,387,374,true,373,0,1,0,1,0,0,746,0,2,0,13,0,0,0,374,374,0,0,0,0,0,0,0,0
tsx-popcorn-official-popcorn-desktop-simple-property-rename,full,TSX,143,143,3704,3758,1492,1492,true,1402,6,84,0,0,0,0,2804,12,168,0,0,0,0,0,1492,1492,0,0,0,0,0,0,0,0
tsx-rektdeckard-departure-mono-import-path,full,TSX,765,765,80958,80962,6202,6202,true,6198,1,3,0,0,0,0,12396,2,6,0,0,0,0,0,6202,6202,0,0,0,0,0,0,0,0
tsx-shadcn-ui-ui-add-attribute,small,TSX,65,65,1360,1382,364,371,true,348,0,16,0,0,0,1,696,0,32,0,0,0,7,0,364,364,0,0,0,0,0,0,0,0
tsx-shadcn-ui-ui-order-of-class-names,stratified,TSX,24,24,558,558,119,119,true,107,1,11,0,0,0,0,214,2,22,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0
tsx-shadcn-ui-ui-real-small-change,small,TSX,38,37,1612,1666,252,239,true,216,4,19,0,1,0,0,432,8,38,0,13,0,0,0,239,239,0,0,0,0,0,0,0,0
tsx-troyeguo-koodo-reader-pure-insert,full,TSX,649,673,20259,21071,5552,5750,true,5537,0,15,0,0,1,2,11074,0,30,0,0,1,197,0,5552,5552,0,0,0,0,0,0,0,0
typescript-add-error-handling,handmade,TypeScript,6,13,131,279,64,121,true,61,0,3,0,0,57,0,122,0,6,0,0,57,0,0,64,34,0,30,0,0,0,0,0,0
typescript-add-generics,handmade,TypeScript,17,18,307,348,98,125,true,69,3,22,4,0,31,0,138,6,44,4,0,31,0,0,94,90,4,0,0,0,0,0,0,1
typescript-add-type-annotations,handmade,TypeScript,10,16,175,279,68,108,true,61,0,7,0,0,14,1,122,0,14,0,0,14,26,0,68,68,0,0,0,0,0,0,0,0
typescript-apache-echarts-envelop-2-lines-with-an-if-block,full,TypeScript,770,772,26943,26994,5026,5038,true,5016,0,10,0,0,5,1,10032,0,20,0,0,5,7,0,5026,4975,0,51,0,0,0,0,0,6
typescript-async-await,handmade,TypeScript,9,12,185,258,87,109,true,46,1,18,5,1,44,0,92,2,36,5,17,44,0,0,65,36,0,0,29,0,0,0,0,2
typescript-excalidraw-excalidraw-add-function,small,TypeScript,1018,1052,25942,26648,8259,8658,true,8258,0,1,0,0,0,2,16516,0,2,0,0,0,399,0,8259,8259,0,0,0,0,0,0,0,0
typescript-excalidraw-excalidraw-add-values-to-lists,small,TypeScript,289,291,11363,11453,3071,3099,true,3058,0,13,0,0,2,2,6116,0,26,0,0,2,26,0,3071,3071,0,0,0,0,0,0,0,0
typescript-lxqt-lxqt-openssh-askpass-change-url,full,TypeScript,25,25,790,790,300,300,true,286,1,13,0,0,0,0,572,2,26,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0
typescript-lxqt-lxqt-panel-not-actually-ts-but-still,full,TypeScript,447,447,17397,17397,6355,6355,true,6315,3,37,0,0,0,0,12630,6,74,0,0,0,0,0,6355,6355,0,0,0,0,0,0,0,0
typescript-microsoft-playwright-add-two-test-cases,small,TypeScript,297,335,9656,11028,2569,3024,true,2568,0,1,0,0,0,2,5136,0,2,0,0,0,455,0,2569,2569,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-dot-js-to-import-paths,small,TypeScript,128,128,5190,5199,1404,1404,true,1394,3,7,0,0,0,0,2788,6,14,0,0,0,0,0,1404,1404,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target,stratified,TypeScript,8,9,127,147,21,22,true,20,0,1,0,0,1,0,40,0,2,0,0,1,0,0,21,21,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target-2,stratified,TypeScript,4,5,89,109,11,12,true,10,0,1,0,0,1,0,20,0,2,0,0,1,0,0,11,11,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target-3,stratified,TypeScript,4,5,107,127,24,25,true,23,0,1,0,0,0,1,46,0,2,0,0,0,1,0,24,24,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target-4,stratified,TypeScript,6,7,83,103,24,25,true,23,0,1,0,0,1,0,46,0,2,0,0,1,0,0,24,24,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target-5,stratified,TypeScript,2,3,21,41,15,16,true,14,0,1,0,0,1,0,28,0,2,0,0,1,0,0,15,15,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-es-target-6,stratified,TypeScript,8,9,188,208,49,50,true,48,0,1,0,0,1,0,96,0,2,0,0,1,0,0,49,49,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-eslint,stratified,TypeScript,7,8,173,193,50,51,true,49,0,1,0,0,0,1,98,0,2,0,0,0,1,0,50,50,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-lib-comment,stratified,TypeScript,17,19,540,554,141,142,true,140,0,1,0,0,1,0,280,0,2,0,0,1,0,0,141,141,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-module-and-target-comment,stratified,TypeScript,12,14,187,228,70,72,true,69,0,1,0,0,2,0,138,0,2,0,0,2,0,0,70,70,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-one-item,stratified,TypeScript,4266,4267,181717,181777,33533,33546,true,33529,0,4,0,0,1,1,67058,0,8,0,0,1,12,0,33533,33533,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-one-line,stratified,TypeScript,11304,11305,581493,581556,88646,88658,true,88640,0,6,0,0,1,1,177280,0,12,0,0,1,11,0,88646,88646,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-strict,stratified,TypeScript,2,3,109,128,50,51,true,49,0,1,0,0,1,0,98,0,2,0,0,1,0,0,50,50,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-strict-2,stratified,TypeScript,7,8,221,240,152,153,true,151,0,1,0,0,1,0,302,0,2,0,0,1,0,0,152,152,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-strict-false,stratified,TypeScript,4,5,36,55,13,14,true,12,0,1,0,0,1,0,24,0,2,0,0,1,0,0,13,13,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target,stratified,TypeScript,27,28,330,350,129,130,true,128,0,1,0,0,1,0,256,0,2,0,0,1,0,0,129,129,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target-2,stratified,TypeScript,23,24,490,510,165,166,true,164,0,1,0,0,1,0,328,0,2,0,0,1,0,0,165,165,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target-3,stratified,TypeScript,12,13,116,136,24,25,true,23,0,1,0,0,0,1,46,0,2,0,0,0,1,0,24,24,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target-4,stratified,TypeScript,80,81,2093,2113,613,614,true,612,0,1,0,0,0,1,1224,0,2,0,0,0,1,0,613,613,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target-comment,small,TypeScript,34,35,2103,2123,318,319,true,317,0,1,0,0,1,0,634,0,2,0,0,1,0,0,318,318,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-add-target-comment-2,stratified,TypeScript,17,18,201,221,73,74,true,72,0,1,0,0,1,0,144,0,2,0,0,1,0,0,73,73,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-comment-change,small,TypeScript,11,11,157,165,51,51,true,49,1,1,0,0,0,0,98,2,2,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-expand-target,stratified,TypeScript,14,14,247,255,42,42,true,40,1,1,0,0,0,0,80,2,2,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-expand-target-2,stratified,TypeScript,18,18,300,308,81,81,true,79,1,1,0,0,0,0,158,2,2,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-expand-target-3,stratified,TypeScript,14,14,260,268,43,43,true,41,1,1,0,0,0,0,82,2,2,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0
typescript-microsoft-typescript-extend-target-comment,stratified,TypeScript,11,11,202,210,50,50,true,48,1,1,0,0,0,0,96,2,2,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0
typescript-n8n-io-n8n-remove-and-add-imports,small,TypeScript,112,114,3101,3066,802,792,true,784,0,4,0,1,4,0,1568,0,8,0,14,4,0,0,788,788,0,0,0,0,0,0,0,0
typescript-refactor-interface,handmade,TypeScript,23,30,404,546,139,187,true,136,0,3,0,0,8,1,272,0,6,0,0,8,40,0,139,139,0,0,0,0,0,0,0,0
typescript-th-ch-youtube-music-add-a-function-and-some-small-changes,full,TypeScript,861,877,24522,24911,6817,6979,true,6794,0,15,1,1,1,2,13588,0,30,1,7,1,169,0,6809,6809,0,0,0,0,0,0,0,0
typescript-typescript-add-target-comment,small,TypeScript,10,11,389,408,135,136,true,134,0,1,0,0,1,0,268,0,2,0,0,1,0,0,135,135,0,0,0,0,0,0,0,0
typescript-typescript-add-target-comment-2,small,TypeScript,10,11,175,194,96,97,true,95,0,1,0,0,1,0,190,0,2,0,0,1,0,0,96,96,0,0,0,0,0,0,0,0
typescript-typescript-add-target-comment-3,small,TypeScript,11,12,174,193,33,34,true,32,0,1,0,0,1,0,64,0,2,0,0,1,0,0,33,33,0,0,0,0,0,0,0,0
typescript-vercel-next-whitespace-only,stratified,TypeScript,1998,1999,76071,76072,8836,8836,true,8836,0,0,0,0,0,0,17672,0,0,0,0,0,0,0,8836,8836,0,0,0,0,0,0,0,0
vimscript-chikamichi-mediawiki-add-one-autocmd,full,Vimscript,6,7,280,344,62,75,true,57,1,4,0,0,0,1,114,2,8,0,0,0,13,0,62,62,0,0,0,0,0,0,0,26
vimscript-chikamichi-mediawiki-remove-3-lines,full,Vimscript,188,185,6342,6223,981,964,true,957,0,7,0,3,0,0,1914,0,14,0,17,0,0,0,964,964,0,0,0,0,0,0,0,0
vimscript-fedorenchik-qt-support-add-two-lines,full,Vimscript,1402,1404,50955,51060,6899,6910,true,6898,0,1,0,0,0,2,13796,0,2,0,0,0,11,0,6899,6899,0,0,0,0,0,0,0,0
vimscript-fholgado-minibufexpl-massive-comment-reduction,full,Vimscript,2338,1801,89330,57769,9995,9459,true,9441,15,1,538,0,2,0,18882,30,2,538,0,2,0,0,9457,9457,0,0,0,0,0,0,0,18
vimscript-idanarye-vim-merginal-add-one-call,full,Vimscript,258,259,10422,10565,2172,2198,true,2171,0,1,0,0,0,1,4342,0,2,0,0,0,26,0,2172,2172,0,0,0,0,0,0,0,0
vimscript-jreybert-vimagit-move-one-line,full,Vimscript,385,385,11839,11838,2394,2394,true,2387,0,7,0,0,0,0,4774,0,14,0,0,0,0,0,2394,2386,0,8,0,0,0,0,0,0
vimscript-junegunn-fzf-condition-canges,small,Vimscript,1103,1103,32592,32616,9111,9120,true,9104,0,5,0,0,3,1,18213,0,10,0,0,3,5,5,9109,9085,20,4,0,0,1,0,0,1
vimscript-m-pilia-vim-mediawiki-add-a-new-functon,full,Vimscript,114,120,3405,3523,810,832,true,809,0,1,0,0,0,2,1618,0,2,0,0,0,22,0,810,810,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-a-few-lines,small,Vimscript,50,52,1583,1675,206,213,true,203,1,2,0,0,1,1,406,2,4,0,0,1,6,0,206,206,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-a-few-lines-one-after-the-other,small,Vimscript,286,292,8573,8782,1526,1567,true,1523,0,3,0,0,0,5,3046,0,6,0,0,0,41,0,1526,1526,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-line-comment,small,Vimscript,1732,1732,47000,47028,7284,7285,true,7281,0,3,0,0,1,0,14562,0,6,0,0,1,0,0,7284,7284,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-one-dict-entry,stratified,Vimscript,3347,3348,115058,115116,22155,22167,true,22150,0,5,0,0,1,1,44300,0,10,0,0,1,11,0,22155,22155,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-one-dict-item,stratified,Vimscript,3346,3347,115026,115058,22147,22155,true,22142,0,5,0,0,1,1,44284,0,10,0,0,1,7,0,22147,22147,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-one-line-to-dict,stratified,Vimscript,3272,3273,112760,112800,21711,21721,true,21706,0,5,0,0,1,1,43412,0,10,0,0,1,9,0,21711,21711,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-one-line-to-test,stratified,Vimscript,1079,1080,29370,29388,7243,7245,true,7240,0,3,0,0,0,1,14480,0,6,0,0,0,2,0,7243,7243,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-test-case-plus-edit-existing-one,small,Vimscript,6312,6356,207339,208960,39537,39778,true,39524,0,9,4,0,0,4,79048,0,18,4,0,0,245,0,39533,39533,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-add-two-functions-and-modify-a-few-lines,small,Vimscript,792,826,30259,31283,5725,5922,true,5664,7,19,30,0,25,5,11336,14,38,30,0,25,204,8,5690,5688,2,0,0,0,3,0,0,18
vimscript-neovim-neovim-awful-test-case-bunch-of-hex-colours-more-data-than-code,small,Vimscript,426,260,20224,15930,5072,4719,true,1424,7,68,13,1,20,258,8525,14,136,13,7,20,1076,5677,1499,1412,10,77,0,27,0,0,0,1072
vimscript-neovim-neovim-comment-only-insert,stratified,Vimscript,22,22,506,524,84,84,true,82,1,1,0,0,0,0,164,2,2,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-date-update-plus-bugfix,stratified,Vimscript,25,25,640,640,101,101,true,96,2,3,0,0,0,0,192,4,6,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-expand-author-comment,stratified,Vimscript,10,10,309,327,24,24,true,22,1,1,0,0,0,0,44,2,2,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-i-have-no-idea-what-this-diff-does,small,Vimscript,541,542,24217,24310,4989,4993,true,4976,2,11,0,0,4,0,9952,4,22,0,0,4,0,0,4989,4989,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-improved-asserts,small,Vimscript,389,395,10385,10694,2391,2428,true,2369,3,19,0,0,3,2,4738,6,38,0,0,3,34,0,2391,2391,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-insert-only,stratified,Vimscript,24,25,933,993,91,92,true,87,1,3,0,0,1,0,174,2,6,0,0,1,0,0,91,91,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-insert-only-3,stratified,Vimscript,19,23,605,809,61,90,true,60,0,1,0,0,29,0,120,0,2,0,0,29,0,0,61,55,0,6,0,0,0,0,0,0
vimscript-neovim-neovim-only-delete,stratified,Vimscript,28,27,944,909,137,131,true,126,1,4,0,1,0,0,252,2,8,0,6,0,0,0,131,131,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-small-change,stratified,Vimscript,23,24,468,500,75,81,true,71,2,2,0,0,0,1,142,4,4,0,0,0,6,0,75,75,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-small-change-2,stratified,Vimscript,13,18,285,393,41,53,true,37,1,3,0,0,12,0,74,2,6,0,0,12,0,0,41,41,0,0,0,0,0,0,0,0
vimscript-neovim-neovim-test-debian-package-parsing-awful-string-matching,small,Vimscript,132,152,8158,9513,1371,1629,true,1168,2,4,0,0,3,7,2875,4,8,0,0,3,110,539,1174,1173,1,0,0,0,0,0,0,0
vimscript-preservim-tagbar-add-if-statements,full,Vimscript,4120,4129,134971,135154,24439,24490,true,24432,0,7,0,0,0,3,48864,0,14,0,0,0,51,0,24439,24439,0,0,0,0,0,0,0,0
vimscript-protesilaos-tempus-themes-vim-add-terminal-color-scheme,full,Vimscript,207,254,9314,10412,1993,2194,true,1992,0,1,0,0,6,6,3984,0,2,0,0,6,195,0,1993,1974,0,0,19,0,0,0,0,19
vimscript-protesilaos-tempus-themes-vim-change-two-values,full,Vimscript,198,198,8897,8897,1897,1897,true,1893,2,2,0,0,0,0,3786,4,4,0,0,0,0,0,1897,1897,0,0,0,0,0,0,0,0
xml-adoptopenjdk-icedtea-web-update-version-string,full,XML,229,229,9798,9799,1741,1741,true,1733,1,7,0,0,0,0,3466,2,14,0,0,0,0,0,1741,1741,0,0,0,0,0,0,0,0
xml-antlr-antlr3-comment-out-part-of-code-interesting-case,full,XML,49,50,1300,1320,299,253,true,244,1,7,0,1,1,0,488,2,14,0,47,1,0,0,252,252,0,0,0,0,0,0,0,0
xml-eclipse-ee4j-jaxb-istack-commons-update-version-string,full,XML,49,49,1612,1603,298,298,true,290,1,7,0,0,0,0,580,2,14,0,0,0,0,0,298,298,0,0,0,0,0,0,0,0
xml-fasterxml-jackson-dataformat-xml-only-string-value-change,full,XML,169,169,6410,6395,1129,1129,true,1113,3,13,0,0,0,0,2226,6,26,0,0,0,0,0,1129,1129,0,0,0,0,0,0,0,0
xml-gap-packages-toric-remove-two-attributes,full,XML,941,941,29403,29365,6221,6209,true,6196,0,13,0,2,0,0,12392,0,26,0,12,0,0,0,6209,6209,0,0,0,0,0,0,0,34
xml-genymobile-scrcpy-remove-package-attribute,stratified,XML,2,2,119,88,14,8,true,5,0,3,0,1,0,0,10,0,6,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0
xml-godotengine-godot-update-element-value,stratified,XML,568,569,38817,39076,5102,5102,true,5092,1,9,0,0,0,0,10184,2,18,0,0,0,0,0,5102,5102,0,0,0,0,0,0,0,0
xml-gpuopen-drivers-amdvlk-version-update,full,XML,14,14,871,871,201,201,true,182,0,19,0,0,0,0,364,0,38,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0
xml-javacc-javacc-version-update,full,XML,837,837,33658,33658,7352,7352,true,7341,2,9,0,0,0,0,14682,4,18,0,0,0,0,0,7352,7352,0,0,0,0,0,0,0,0
xml-jellyfin-jellyfin-update-attribute-values,stratified,XML,6,6,197,197,78,78,true,69,0,9,0,0,0,0,138,0,18,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0
xml-libreoffice-add-one-menu-item,stratified,XML,776,777,35994,36055,8218,8230,true,8206,1,11,0,0,1,1,16412,2,22,0,0,1,11,0,8218,8218,0,0,0,0,0,0,0,2
xml-libreoffice-unicode,stratified,XML,7,7,564,576,91,91,true,81,3,7,0,0,0,0,162,6,14,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0
xml-lincity-ng-lincity-ng-whitespace-only-change,full,XML,16,16,1336,1333,262,262,true,262,0,0,0,0,0,0,524,0,0,0,0,0,0,0,262,262,0,0,0,0,0,0,0,0
xml-megaglest-megaglest-data-update-url-path,full,XML,113,113,3442,3426,1287,1287,true,1278,0,9,0,0,0,0,2556,0,18,0,0,0,0,0,1287,1287,0,0,0,0,0,0,0,0
xml-microsoft-terminal-add-one-element,stratified,XML,18,19,1401,1477,380,404,true,376,1,3,0,0,1,1,752,2,6,0,0,1,23,0,380,380,0,0,0,0,0,0,0,1
xml-microsoft-terminal-multiline-string-constant-change,small,XML,184,181,7260,7068,833,833,true,827,1,5,0,0,0,0,1654,2,10,0,0,0,0,0,833,833,0,0,0,0,0,0,0,0
xml-mozilla-firefox-firefox-add-a-few-attributes,small,XML,37,37,2429,2613,208,244,true,200,0,8,0,0,0,6,400,0,16,0,0,0,36,0,208,208,0,0,0,0,0,0,0,0
xml-mozilla-firefox-firefox-add-a-few-translations-and-a-few-attributes,small,XML,37,51,2223,3481,208,384,true,199,1,8,0,0,1,33,398,2,16,0,0,1,175,0,208,208,0,0,0,0,0,0,0,69
xml-mozilla-firefox-firefox-update-value,stratified,XML,6,6,746,721,34,34,true,29,0,5,0,0,0,0,58,0,10,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0
xml-nextcloud-android-add-few-translations,small,XML,925,931,74685,75157,16410,16518,true,16407,0,3,0,0,6,6,32814,0,6,0,0,6,102,0,16410,16410,0,0,0,0,0,0,0,0
xml-nextcloud-android-add-one-element,stratified,XML,1181,1182,99756,99827,20815,20833,true,20812,0,3,0,0,1,1,41624,0,6,0,0,1,17,0,20815,20815,0,0,0,0,0,0,0,0
xml-nextcloud-android-add-translation,stratified,XML,1281,1282,109130,109234,22606,22624,true,22603,0,3,0,0,1,1,45206,0,6,0,0,1,17,0,22606,22606,0,0,0,0,0,0,0,0
xml-nextcloud-android-add-translation-2,stratified,XML,1287,1288,107200,107274,22696,22714,true,22693,0,3,0,0,1,1,45386,0,6,0,0,1,17,0,22696,22696,0,0,0,0,0,0,0,0
xml-nextcloud-android-delete-element,small,XML,1214,1213,103928,103862,21396,21378,true,21375,0,3,1,1,0,0,42750,0,6,1,17,0,0,0,21378,21378,0,0,0,0,0,0,0,0
xml-nextcloud-android-delete-element-2,small,XML,1205,1204,101686,101576,21324,21306,true,21303,0,3,1,1,0,0,42606,0,6,1,17,0,0,0,21306,21306,0,0,0,0,0,0,0,0
xml-odoo-odoo-add-attribute,small,XML,479,479,27339,27386,6707,6713,true,6686,0,21,0,0,0,1,13372,0,42,0,0,0,6,0,6707,6707,0,0,0,0,0,0,0,0
xml-odoo-odoo-add-attribute-2,stratified,XML,87,88,4910,4952,675,681,true,666,0,9,0,0,0,1,1332,0,18,0,0,0,6,0,675,675,0,0,0,0,0,0,0,0
xml-odoo-odoo-add-button-roles,small,XML,239,242,15670,15800,2355,2385,true,2296,0,59,0,0,0,5,4592,0,118,0,0,0,30,0,2355,2355,0,0,0,0,0,0,0,109
xml-odoo-odoo-add-two-attributes,small,XML,2164,2166,158127,158282,27365,27377,true,27340,0,25,0,0,0,2,54680,0,50,0,0,0,12,0,27365,27365,0,0,0,0,0,0,0,0
xml-odoo-odoo-change-value,small,XML,174,174,6854,6847,1659,1659,true,1645,1,13,0,0,0,0,3290,2,26,0,0,0,0,0,1659,1659,0,0,0,0,0,0,0,0
xml-odoo-odoo-insert-only,stratified,XML,9,9,204,237,69,75,true,62,0,7,0,0,0,1,124,0,14,0,0,0,6,0,69,69,0,0,0,0,0,0,0,0
xml-paddlepaddle-paddleocr-whitespace-only,stratified,XML,7,7,456,457,99,99,true,99,0,0,0,0,0,0,198,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0
