language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations,exit_status
ShellScript,,sukria-Backup-Manager,2bdaed96816c7910de82dd981e68780bb2e5372e,lib/actions.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,2bdaed96816c7910de82dd981e68780bb2e5372e,lib/logger.sh,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,d1561e80fdc472e76283042851b2f6dd960ea3d8,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,tj-git-extras,c63b46a33b41fafa15b0d0da67e4a6a1dd65608c,etc/git-extras-completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,393a541c006563a169d724827bd4f413235a3aa1,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,edbf839ed935e9fbaefca9c6cfffc416b26b8a02,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-tree-sitter-rust,a1f37e82436b85ccba0952d64dd4c816b15d8c65,src/parser.c,6452969,6456284,1977614,1978101,timed_out,,,,,
C,,tree-sitter-tree-sitter-typescript,14af1670c16cab8422d2a504dc4e5961293934e3,typescript/src/parser.c,8830203,8745894,2569310,2544718,timed_out,,,,,
C,,tsyrogit-zxcvbn-c,96eb20e7532e3a6e3e55c2a84703190244e65223,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,0745d23a835be0e61fad61ec44fafff8376055b0,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,1316210f7d795de8ff7d4c5651501a33248b6e20,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,ebfeb8abdd6a503e880095f07f5cba76dcfcc0d9,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,10c4494cfcd52b4fee8eee6c1e1cc814cc1b224c,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,typingArtist-vdr-plugin-remote,9ffe341a966fb1c3a0ca18b81428bf2d13f78a0d,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-devstatus,736b3d53b74e7310b878421489126666ae3a7eae,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-devstatus,523e67f0212c876b60c7f75664029193bd9f722f,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,9f678ab0f2cee5f29ab08b05e73405a6683dd0a9,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvdswitch,dc368dc785849f14cbfec927dcdea886d075bbb1,menu.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,267f42f0507a5bbf915deab1bef69dc7e470e9da,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,a1a98bf76178df893addb968f2af9369da1a537b,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-radio,e8c33b9e6fb002cec56bab56107315224533dcc5,radiotools.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-sleeptimer,1f0a2559298a26a65cc6371a10d6fd83b6022273,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,a707cbc1d365edf677c1804a06e082ba9426eac3,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,97501a96193c7e08f4e45721fbcc051407656db8,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
C,,voyageur-wmsysmon,0a765f5f3b5e4f597937c8ad8eb5a862966b6f93,src/wmsysmon.c,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,5c25216d3522d6a33e53875cd76a6d65001e4e67,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,38c01fcb5dbbc7705cbff04f81e3a6e951453982,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,14b828f2e9a9dba344d113f10480a2dc31b32e91,src/CommonSource/Utilities/SequenceUtilities.h,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,cf4d745800436b6cc70349191ebda5e5db01e8ae,src/MosaikAligner/AlignerMain.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,cefb1f33955ff3e8e02e5fd303a4ce91687787b6,src/MosaikBuild/BuildMain.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,45bfc39a41c00c6579218d15c0ffcca61b38778b,src/MosaikBuild/BuildMain.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,11bb9d5b34addcefe79b13b9211e01acdad580bd,src/CommonSource/PairwiseAlignment/SmithWatermanGotoh.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wez-atomicparsley,7aa368675bf941ba31d84ffae59d3615023edc31,src/parsley.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wez-atomicparsley,020176f688d9efec68f1ce1b100e052bff1cfc2e,src/extracts.cpp,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,56f10c3b5dac558a7fcc7aa47459e4ac0eec3dc7,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,e0b96e1bd6810a1303a0869658916974a6674187,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,19e375bbc81d32aed85596dc73ccfe46aae7bbd5,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,6ec95379fa32e4d55360738616ae78240587dcc2,src/widgets.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,5217ed52697157f5ccc961d9b6b1c7967abc418b,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,b87a4972c8be188af347fb3e29b8c47a923c4f75,src/strategies/match_prev_cmd.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,4ee70abb6f96012bd561c93b75fe764229e24734,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,fd27842cad08b07178519bf88a41aa6a8978747b,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,b554feb7ba7cd8b47d9a72c502f0e945211259ae,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,e0165eaa730dd0fa321a6a6de74f092fe87630b0,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,b828f45da63fe57295ab6fafac240af6bd320f5c,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,f0e6a8ef5c90ff3e1e9516df666e36e02d0f362d,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-tree-sitter-ocaml,3ef7c00b29e41e3a0c1d18e82ea37c64d72b93fc,grammars/ocaml/src/parser.c,36137618,13565803,9066057,3668241,timed_out,,,,,
Go,,cloudflare-cfssl,d124eca11bd1f4b2b9d7101db4db7eef82442bee,vendor/golang.org/x/text/unicode/norm/tables9.0.0.go,381436,381418,167802,167801,timed_out,,,,,
C,,tree-sitter-tree-sitter-ql,b0f509f06c0b746e6961c1162786e21f9583d198,src/parser.c,2337590,2365628,709451,724814,timed_out,,,,,
Go,,aws-session-manager-plugin,41c35d18e918b812deeb5984ee28d8ec1bba25fd,vendor/src/github.com/aws/aws-sdk-go/service/ec2/api.go,4977290,7325212,685351,910954,timed_out,,,,,
C,,tree-sitter-grammars-tree-sitter-vim,adfe12646b74df98894e13afc50147324c21547e,src/parser.c,4628217,4540818,1368456,1329684,timed_out,,,,,
TypeScript,,Maproom-qmapshack,4e13e8e23bc07316940939a35e9a4696e356c464,src/qmapshack/locale/qmapshack_nl.ts,798464,948769,217900,268419,timed_out,,,,,
C,,tree-sitter-tree-sitter-go,1496eb74bfd2c5e7c26d6fc711d5135741e5a1fa,src/parser.c,1548192,1567430,391412,395973,timed_out,,,,,
C,,JuliaStrings-utf8proc,e459078a47864046f21288473c0ac7be46bf278b,utf8proc_data.c,2347972,2360318,506436,508564,timed_out,,,,,
TypeScript,,Maproom-qmapshack,4e13e8e23bc07316940939a35e9a4696e356c464,src/qmapshack/locale/qmapshack_fr.ts,842129,992434,226323,276815,timed_out,,,,,
CPP,,07th-mod-ponscripter-fork,8007b6dbe621cef13b47146aa7b6419916380ad9,src/PonscripterLabel_command.cpp,0,0,0,0,failed_to_read,,,,,
CSharp,,Blosc-c-blosc,5052e00173260c03f474d7405bf68a5718d6cc81,internal-complibs/zlib-1.3.1/contrib/dotzlib/DotZLib/Inflater.cs,0,0,0,0,failed_to_read,,,,,
CSharp,,Blosc-c-blosc,adb3b4bec40c0d6c7eac1d7c26144cdefcd31701,internal-complibs/zlib-1.2.13/contrib/dotzlib/DotZLib/CircularBuffer.cs,0,0,0,0,failed_to_read,,,,,
Kotlin,,JetBrains-java-annotations,b7311e2036f354533deb4b9f52b9000f7ffc52f1,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,JetBrains-java-annotations,b1d593d73430e540b1fed0a3017a8819a19f0613,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,JetBrains-java-annotations,31c2564ed7c1febf1f778ced9571bf3077e63524,multiplatform-annotations/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,Joungkyun-libchardet,876d392a9d8f7563b0c9b40f8019484938b00765,test/sample1.c,0,0,0,0,failed_to_read,,,,,
CSharp,,OpenNI-OpenNI,15160748a400c6089e7732d805f74992331193fa,Platform/Linux/Build/Res/AssemblyInfo-OpenNI.cs,0,0,0,0,failed_to_read,,,,,
C,,OpenVisualCloud-SVT-HEVC,a7422886a66b74a27324ac43b26ba2ae3dc67c04,Source/API/EbApi.h,0,0,0,0,failed_to_read,,,,,
CPP,,STEllAR-GROUP-hpx,4cf24cdba1c81914ae5605a6a191bb1d976ca8ec,libs/core/async_sycl/include/hpx/async_sycl/sycl_future.hpp,0,0,0,0,failed_to_read,,,,,
Kotlin,,TNG-junit-dataprovider,1505a9aaaab9411fd87d4e73095458c54f6efb05,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,TNG-junit-dataprovider,0afe823b4cadaa6a000f6d0a480dfeca751a6723,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,Terraspace-UASM,41002d262d3a9d6ca737d72e86f6f1328d42478d,codegenv2.c,0,0,0,0,failed_to_read,,,,,
C,,ValveSoftware-openvr,fc60d2da07de6cf906ca90ad0cf5f6a88ca85601,headers/openvr_driver.h,0,0,0,0,failed_to_read,,,,,
C,,ValveSoftware-openvr,64fc05966a109543a1e191a45e1ab3a25a651211,headers/openvr_driver.h,0,0,0,0,failed_to_read,,,,,
C,,ZDoom-ZMusic,dd4f39a61b076c6ca3ceb41e72350c85a2aade1d,thirdparty/fluidsynth/src/rvoice/fluid_rvoice_mixer.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,e5b951ea1b44f39657586461e37222c542712b18,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,7bc60a7b775f3df0ac80f0864ed10f671365c316,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,a88bd93e5d48e2466692c3a8156d0bdcf9921023,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,5ac3120e005e14dfc2b1886bf230fde85f995242,src/tools.c,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,9a10a4fe9797b9777dd9b77cd093e8f76dd55e1d,Light/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Bold/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Heavy/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Medium/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Regular/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,5c5b72e67cb98919f4be8d81641e3c47698a1754,Heavy/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,5c5b72e67cb98919f4be8d81641e3c47698a1754,Regular/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,ExtraLight/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Light/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Normal/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,7cf635bfba7472b93842bdbe2b89308319513736,main.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,4d219317edf2fd8aefe85ea7e8df729162a4fc40,main.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,899b83841205cc039e2432ad66e743b88b91a6d3,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,c527736129c7d49cb78a3c8a818d47d25860bf2b,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,barak-vobcopy,cbc7a1c8b1c0c02968a283d919046efa914c3366,vobcopy.c,0,0,0,0,failed_to_read,,,,,
C,,bhaak-vilistextum,cfaa1e5c6b8a1e210af9d9ba5247ed04c8937973,src/main.c,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/complex/log.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/complex/tanh.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,sprout/complex/acos.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,sprout/complex/sqrt.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,09181940789f135c292e9c336d8ceffca0b1bec3,sprout/complex/log.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,09181940789f135c292e9c336d8ceffca0b1bec3,sprout/complex/tanh.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,09181940789f135c292e9c336d8ceffca0b1bec3,sprout/math/copysign.hpp,0,0,0,0,failed_to_read,,,,,
Go,,bookingcom-carbonapi,fdc03a0345aef5bcf9de440a4ea3a609d33f0b7a,vendor/golang.org/x/text/unicode/norm/tables15.0.0.go,395043,395026,173912,173911,timed_out,,,,,
C,,brunonymous-tecnoballz,0a4ad7a6da006a5e013f0069b84e918d7df15e67,include/controller_bricks.h,0,0,0,0,failed_to_read,,,,,
C,,brunonymous-tecnoballz,b75f558c1b4588491a0add69f42b1ec76e227129,include/controller_guardians.h,0,0,0,0,failed_to_read,,,,,
HTML,,chennes-med,f17a48594d7c668eb68850284c50aeb9c5fe7159,doc/html.dox/a01946_source.html,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/cairo/cairofont.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/directx3d/directx3dimage.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/text.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/directx3d/directx3dgraphics.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/text.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/src/ffcharacterchooser.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/actionlistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/cliprectangle.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/event.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/graphics.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/image.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/keylistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/opengl/openglimage.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/platform.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/selectionevent.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/icon.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/tabbedarea.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/allegro/allegroimage.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/contrib/sdl/sdltruetypefont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/glut/glutinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/hge/hgeinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/mouseinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/openlayer/openlayerimageloader.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/selectionevent.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/label.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/textfield.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,cb9a7ffb898f05f2ca6eebd2504f566b279527b5,include/guichan/focuslistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,cb9a7ffb898f05f2ca6eebd2504f566b279527b5,src/openlayer/openlayerfont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,1ec3fe3462140712c343ee76bfb6d7ad459b09d2,src/gui.cpp,0,0,0,0,failed_to_read,,,,,
C,,dimpase-autocliquer,4cc717b735a608f959671c36e793a6d091555757,lib/cliquer.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,dimtpap-obs-scale-to-sound,1398cd5dfe7aa0d245daa35dd5aae5a974fc8a2d,build-aux/.run-format.zsh,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,55452b536ff84072966c22a31c2f2b18796cdf5a,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,6128a336c3e21dc569a47c15766e6a6058885b0a,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,d208aee8fa573e5408a6fcb8eba9c4064843f3ae,ftplugin/python_pydoc.vim,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,56c23972ad6de20e558ec7806371042529f0a41e,plugin/pydoc.vim,0,0,0,0,failed_to_read,,,,,
ShellScript,,garabik-grc,757515996f16a53c76136214ce51d527794306a3,grc.zsh,0,0,0,0,failed_to_read,,,,,
CPP,,gogglesmm-gogglesmm,a96928f8ff3393cbe3b7946158fa14df21933960,cfox/lib/FXDir.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,gogglesmm-gogglesmm,07150e614037005640ab58a9d44f5eea01c54592,cfox/lib/FXDir.cpp,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c1a145bb75ff40610d128faedf9ac1752ede6510,libiptcdata/iptc-log.h,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,b11b9373fd0bb5655ba7f22c708518248bc46737,python/python3/pyiptcdataset.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,11d9900bcffaa8746fc6f6c4be2ba5857415ab9b,python/pyiptcdataset.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,7d4bc26c428c8cf07d96249a943608ef2a6f0b70,win/stdint.h,0,0,0,0,failed_to_read,,,,,
Kotlin,,ingokegel-jclasslib,7195349d48d9146267c86f4ed50384ce0f451ab7,buildSrc/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,49150ffaff2e5188bd87a11b1da76d3506dc3371,src/cm_program.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,d042c3134aeb0f0bd33f873c270b53c47b7c42a5,src/hal_cm_g9.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,6e3309a485a66c996bdc1975ff9791a228caf6d7,src/cm_kernel.h,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,cbf141b9f95c5c1f2d154f2adb78ee61d5c49984,src/cm_program.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,fed6243a93ba5e878122160c71023c9a677904ce,src/hw_interface_g75.c,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f9fdd5109ecc5c0c08a406a449dc9a1ed98fc9b1,src/hw_interface.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f9fdd5109ecc5c0c08a406a449dc9a1ed98fc9b1,src/oscl_impl_linux.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,defc713138b72f94ffa34e29ae4a607e63fed59b,src/os_interface.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,46a7d44976bd38e3a57278df289b11e8e25052e2,src/hal_cm_g9.c,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_buffer.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_kernel.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_task.h,0,0,0,0,failed_to_read,,,,,
CPP,,intel-metrics-discovery,f3b8faa6337ffd52e8e53a3f878543f2e35b7fdc,instrumentation/metrics_discovery/codegen/md_metric_sets_PVC_GT1.cpp,10882013,9848655,2021579,1923332,timed_out,,,,,
Python,,ispell-lt-ispell-lt,d28a4c58519602c82bb059f93d12030e155f3b62,tools/utils/spell.py,0,0,0,0,failed_to_read,,,,,
Python,,ispell-lt-ispell-lt,7fa5598b518979fd08b250c1c1cb3d51bcb31d52,tools/sutrauka.py,0,0,0,0,failed_to_read,,,,,
HTML,,jaafreitas-mkgallery,f0e241b74ddfc504e29aefd9fe2b1cfe3d471e50,docs/index.html,0,0,0,0,failed_to_read,,,,,
C,,jaqx0r-pymad,24cea7c15fa292e2c5926f695c04d7357ecc15e5,src/pymadfile.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,keis-git-fixup,44d83111ae7088dc2b0b2c2e1822e2302032d818,completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,kraxel-fbida,8fc776833f83c417d57c43f41479bc034c3863c6,filter.c,0,0,0,0,failed_to_read,,,,,
C,,laurikari-tre,f7bd6dee3095a3454662be61ec2763bcae1c69e4,tests/retest.c,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,d2be29c5fc324bf4e3684bc36273aad7f35aa57c,svdrpc.cpp,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,a61239dd55028eec173374883809f439c93d292b,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,96d2eb9950838651189d54dbd4ee09c2c88d610a,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,72c965ffc8612f350446b05c85ca6eba2758391e,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,32548d3c3f1361de57f09ab9293c902b78f49b55,test.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,9f8686d4bb0b4329fef2f9f193b89a3c2220dba6,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,13108a096111ba08dfbb59483843f194094bff8f,async.zsh,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,3d6e3d53adb59de8c59384d28ca2f95c49bb0a6c,src/player.c,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,7e436c4313fb7d7de1cd7b7c95ffb227797fe059,src/player.c,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,3515ff1a108f3ec535d6c7f590729b3e315f3917,src/chunkview.c,0,0,0,0,failed_to_read,,,,,
