language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
ShellScript,,stratified,,shellscript-microsoft-playwright-version,126,126,22,22,ok,0.034784999999999996,7152,26004,22
ShellScript,,stratified,,shellscript-mongodb-mongo-small-change,446,368,86,79,ok,0.223881,28688,116598,87
ShellScript,,small,,shellscript-nextcloud-server-change-invocation-string,14241,14273,3045,3045,ok,5.011031,884864,3174184,3045
ShellScript,,full,,shellscript-nicolargo-glances-add-shebang,28,50,13,18,ok,0.045627,6588,24291,18
ShellScript,,full,,shellscript-nomad-software-vend-huge-multi-line-strings-updated,17711,17241,768,768,ok,1.616255,221824,831742,768
ShellScript,,stratified,,shellscript-nvm-sh-nvm-add-one-line,2364,2410,543,561,ok,1.1272039999999999,221824,690324,561
ShellScript,,small,,shellscript-nvm-sh-nvm-upgrade-version-string,142060,142060,33122,33122,ok,103.353576,14127232,45426620,33122
ShellScript,,stratified,,shellscript-openhands-openhands-update-string-value,91,88,20,20,ok,0.049311999999999995,7152,25460,20
ShellScript,,full,,shellscript-openlightingproject-ola-real-small-change,14437,14731,2193,2220,ok,35.83707,4980442,13294452,2221
ShellScript,,stratified,,shellscript-paddlepaddle-paddleocr-insert-inside-a-string,293,305,16,16,ok,0.030533,7152,24490,16
ShellScript,,stratified,,shellscript-pandas-dev-pandas-remove-one-line,5305,5245,760,755,ok,1.5648909999999998,222848,816050,760
ShellScript,,stratified,,shellscript-pi-hole-pi-hole-add-comment,289,331,56,57,ok,0.130171,23536,79846,57
ShellScript,,small,,shellscript-pi-hole-pi-hole-sql-code-in-string-constant,53640,53658,8880,8880,ok,17.223576,3534976,11689494,8880
ShellScript,,small,,shellscript-pytorch-pytorch-change-invocation-string,12524,12524,1988,1988,ok,3.313755,884864,2729382,1988
ShellScript,,full,,shellscript-ropery-ffcast-comment-only-change,6633,6669,1584,1584,ok,2.834364,443520,1659134,1584
ShellScript,,small,,shellscript-scikit-learn-scikit-learn-string-to-regex,5249,5247,756,752,ok,2.447709,318146,1178106,757
ShellScript,,stratified,,shellscript-scikit-learn-scikit-learn-version,584,584,134,134,ok,0.23665,55808,195268,134
ShellScript,,stratified,,shellscript-stgpetrovic-stacuist-pure-add,148,241,24,30,ok,0.082235,12976,53017,30
ShellScript,,stratified,,shellscript-stgpetrovic-stacuist-pure-add-2,241,370,30,40,ok,0.08610699999999999,14432,55702,40
ShellScript,,small,,shellscript-torvalds-linux-double-equals-to-equals,9029,9027,1056,1056,ok,2.69265,484668,1718848,1056
ShellScript,,stratified,,shellscript-vercel-next-change-command-params,216,221,29,29,ok,0.053654,14176,44912,29
Swift,,full,,swift-apple-swift-argument-parser-if-to-guard,12050,11979,2059,2042,ok,11.720743,1593146,5100138,2073
Swift,,full,,swift-apple-swift-argument-parser-refactor-and-improve-tests,2921,3352,837,969,ok,9.806307,967564,3387952,969
Swift,,full,,swift-apple-swift-argument-parser-remove-trimming-lines-function-call,9370,9125,1748,1623,ok,25.536214,1533048,8489628,1761
Swift,,full,,swift-apple-swift-argument-parser-simplify-code,6737,6433,1960,1857,ok,4.745883999999999,883840,3224434,1960
Swift,,full,,swift-apple-swift-argument-parser-small-change,3760,3743,955,952,ok,2.360202,442496,1629962,973
Swift,,full,,swift-logseq-logseq-add-real-feature-keypress-tracking,16545,17186,3663,3847,ok,12.746763,1767552,7090543,3847
Swift,,full,,swift-logseq-logseq-insertions-only,2375,4528,728,1054,ok,4.797105999999999,514098,2361253,1054
Swift,,small,,swift-nextcloud-ios-actual-control-flow-change,18552,18615,3700,3701,ok,11.886827,1766528,6953752,3704
Swift,,small,,swift-nextcloud-ios-actual-logic-added,8278,9102,1522,1707,ok,76.315204,3917873,12137020,1713
Swift,,small,,swift-nextcloud-ios-add-4-functions,24623,28792,6382,7083,ok,15.906502,2043656,8842436,7083
Swift,,stratified,,swift-nextcloud-ios-add-one-log-line,18489,18552,3683,3700,ok,20.547507,2337154,8526948,3700
Swift,,small,,swift-nextcloud-ios-call-different-function,1731,1726,446,446,ok,0.794412,111488,447608,446
Swift,,stratified,,swift-nextcloud-ios-different-func,299,300,40,40,ok,0.09006,14240,65928,40
Swift,,small,,swift-nextcloud-ios-move-function-and-refactor-logic,22819,21580,5157,4934,ok,235.890763,9196776,35943222,5184
Swift,,small,,swift-nextcloud-ios-refactor-and-change,14985,15248,3668,3712,ok,129.786325,11670942,37576658,3740
Swift,,full,,swift-swift-emacs-swift-mode-seems-like-test-code,10464,10544,3117,3139,ok,6.032693,884864,3358548,3139
Swift,,small,,swift-swiftlang-swift-actual-logic-change,9596,10270,3238,3450,ok,293.035398,17851732,73277630,3486
Swift,,stratified,,swift-swiftlang-swift-add-target-comment,1017,1073,204,204,ok,0.36543699999999996,55808,220886,204
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment,435,479,52,52,ok,0.10398700000000001,14384,58198,52
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-1,275,330,31,31,ok,0.081104,14176,51302,31
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-2,692,759,48,48,ok,0.08535999999999999,14432,65052,48
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-4,287,342,37,37,ok,0.060829,14496,60358,37
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-5,437,508,46,46,ok,0.09236899999999999,14176,59378,46
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-6,352,407,32,32,ok,0.062056,14176,50196,32
Swift,,stratified,,swift-swiftlang-swift-add-to-typecheck-comment-7,464,518,47,47,ok,0.083672,14432,58238,47
Swift,,small,,swift-swiftlang-swift-comment-change,605,645,20,20,ok,0.052249000000000004,7280,27272,20
Swift,,small,,swift-swiftlang-swift-comment-change-2,557,550,84,84,ok,0.15385400000000002,28224,111360,84
Swift,,stratified,,swift-swiftlang-swift-constraint-comment,598,667,68,68,ok,0.17187999999999998,27968,102430,68
Swift,,stratified,,swift-swiftlang-swift-delete-and-insert-in-the-typecheck-comment,414,295,32,32,ok,0.083926,14176,50422,32
Swift,,small,,swift-swiftlang-swift-enable-checks-remove-todo-comment,13107,12181,1434,1428,ok,2.8748150000000003,442496,1714594,1436
Swift,,stratified,,swift-swiftlang-swift-insert-delete-comment,415,525,84,85,ok,0.192134,28224,109833,87
Swift,,stratified,,swift-swiftlang-swift-insert-only,590,1056,41,188,ok,0.520722,45640,278588,188
Swift,,stratified,,swift-swiftlang-swift-signature-next-comment,655,701,96,96,ok,0.215674,27968,114716,96
Swift,,stratified,,swift-swiftlang-swift-signature-next-comment-2,374,421,36,36,ok,0.074185,14176,55070,36
Swift,,stratified,,swift-swiftlang-swift-small-change-mostly-add,584,696,151,174,ok,0.38847000000000004,55808,207713,174
Swift,,stratified,,swift-swiftlang-swift-target-comment,495,551,92,92,ok,0.17798999999999998,28224,115678,92
Swift,,stratified,,swift-swiftlang-swift-target-comment-2,500,528,69,69,ok,0.160891,27968,102654,69
Swift,,stratified,,swift-swiftlang-swift-update-leading-comment,223,248,17,17,ok,0.132224,28272,99492,17
Swift,,stratified,,swift-swiftlang-swift-update-typecheck-comment,499,533,24,24,ok,0.240714,43052,131350,24
Swift,,full,,swift-tree-sitter-tree-sitter-haskell-remove-a-list-item,1700,1014,374,261,ok,43.659243000000004,4025170,10620328,374
Swift,,full,,swift-zeroc-ice-ice-add-an-if-block-and-variable,9149,9644,1448,1588,ok,13.80375,2044522,6414572,1588
TSX,,small,,tsx-apache-superset-add-test-case,21832,21994,6447,6532,ok,12.96106,1767552,6720380,6532
TSX,,small,,tsx-apache-superset-error-handling-change,12250,12546,2614,2678,ok,146.64491199999998,7382912,24715722,2678
TSX,,stratified,,tsx-excalidraw-excalidraw-add-type-to-import,195,200,69,70,ok,0.300363,36602,153746,70
TSX,,small,,tsx-excalidraw-excalidraw-huge-file-with-real-logic-change,291221,293313,64404,64841,ok,279.565764,28254336,88117948,65138
TSX,,small,,tsx-excalidraw-excalidraw-import-path-change,1629,1623,369,369,ok,0.8481650000000001,111488,411274,369
TSX,,small,,tsx-excalidraw-excalidraw-move-from-one-struct-to-other,11055,11121,2746,2765,ok,282.496292,15632682,50436388,2776
TSX,,full,,tsx-greenbone-gsa-add-import-and-use-it,9176,9234,2999,3003,ok,86.19793200000001,4100590,13793564,3004
TSX,,full,,tsx-keybase-client-change-from-one-import-and-call-to-another,6213,6189,1874,1870,ok,28.345426,2896710,8208030,1874
TSX,,full,,tsx-keybase-client-emoji-to-native,9062,9068,2366,2366,ok,4.093872999999999,883840,2948338,2366
TSX,,full,,tsx-kong-insomnia-classname-strings-changed,4321,4321,1293,1293,ok,2.259699,443520,1656540,1293
TSX,,full,,tsx-kong-insomnia-if-to-ternary-operator,26602,26525,6643,6627,ok,56.500614,3585790,15688408,6666
TSX,,full,,tsx-kong-insomnia-rewrite-if-using-ternary-twice,26777,26667,4225,4189,ok,102.574608,5569872,31263438,4245
TSX,,stratified,,tsx-langflow-ai-langflow-add-type-to-import,233,238,58,59,ok,0.24374400000000002,36670,148206,59
TSX,,stratified,,tsx-langflow-ai-langflow-insert-only,264,476,99,151,ok,4.789245,380444,1051042,151
TSX,,small,,tsx-langflow-ai-langflow-move-function-around-update-string-constant,17681,17681,3668,3668,ok,33.174132,3605358,12855300,3668
TSX,,stratified,,tsx-langflow-ai-langflow-split-import,231,256,90,99,ok,0.360342,44144,185286,101
TSX,,stratified,,tsx-langflow-ai-langflow-split-import-2,223,248,90,99,ok,0.331431,44144,185292,101
TSX,,stratified,,tsx-langflow-ai-langflow-split-import-3,288,313,90,99,ok,0.334354,44144,185286,101
TSX,,small,,tsx-material-remove-import,3283,3251,1161,1148,ok,2.007017,442496,1454332,1161
TSX,,stratified,,tsx-microsoft-typescript-delete-only,490,465,137,136,ok,0.385186,55808,196428,137
TSX,,stratified,,tsx-microsoft-typescript-libpath-to-lib,304,321,107,107,ok,0.20458600000000002,28224,119958,107
TSX,,full,,tsx-mitmproxy-mitmproxy-array-to-object,270,277,70,71,ok,0.18853199999999998,32454,128922,74
TSX,,stratified,,tsx-mui-material-ui-add-attribute,225,239,67,69,ok,1.230364,123178,385486,69
TSX,,stratified,,tsx-mui-material-ui-add-to-empty-block,39,65,21,41,ok,0.090531,11440,43786,44
TSX,,stratified,,tsx-mui-material-ui-delete-only,347,315,91,78,ok,0.190116,28224,115524,91
TSX,,small,,tsx-mui-material-ui-move-colour-to-a-new-attribute,4248,4258,1106,1115,ok,122.026568,3171426,9271700,1117
TSX,,stratified,,tsx-mui-material-ui-move-import,996,975,195,195,ok,0.348362,55808,228480,205
TSX,,stratified,,tsx-mui-material-ui-remove-import,113,81,37,24,ok,0.071737,11196,43780,37
TSX,,stratified,,tsx-mui-material-ui-remove-import-2,160,128,50,37,ok,0.12945299999999998,14176,61628,50
TSX,,stratified,,tsx-mui-material-ui-remove-import-3,189,157,45,32,ok,0.12238,14176,58646,45
TSX,,stratified,,tsx-mui-material-ui-remove-import-4,246,214,105,92,ok,0.207523,27968,113792,105
TSX,,stratified,,tsx-mui-material-ui-remove-one-import,1471,1439,387,374,ok,0.683731,111488,428482,387
TSX,,full,,tsx-popcorn-official-popcorn-desktop-simple-property-rename,3704,3758,1492,1492,ok,2.4099690000000002,442496,1553080,1492
TSX,,full,,tsx-rektdeckard-departure-mono-import-path,80958,80962,6202,6202,ok,11.260688,1769600,6329524,6202
TSX,,small,,tsx-shadcn-ui-ui-add-attribute,1360,1382,364,371,ok,52.492799,2033758,5502076,371
TSX,,stratified,,tsx-shadcn-ui-ui-order-of-class-names,558,558,119,119,ok,0.245913,55808,181768,119
TSX,,small,,tsx-shadcn-ui-ui-real-small-change,1612,1666,252,239,ok,0.501645,110976,357624,252
TSX,,full,,tsx-troyeguo-koodo-reader-pure-insert,20259,21071,5552,5750,ok,118.509406,8076182,30724225,5750
TypeScript,,full,,typescript-apache-echarts-envelop-2-lines-with-an-if-block,26943,26994,5026,5038,ok,64.175252,6429168,23507554,5038
TypeScript,,small,,typescript-excalidraw-excalidraw-add-function,25942,26648,8259,8658,ok,18.405231,3532928,11298169,8658
TypeScript,,small,,typescript-excalidraw-excalidraw-add-values-to-lists,11363,11453,3071,3099,ok,200.2092,16820242,38108214,3099
TypeScript,,full,,typescript-lxqt-lxqt-openssh-askpass-change-url,790,790,300,300,ok,2.04185,349640,1016466,300
TypeScript,,full,,typescript-lxqt-lxqt-panel-not-actually-ts-but-still,17397,17397,6355,6355,ok,17.56025,1773696,8457700,6355
TypeScript,,small,,typescript-microsoft-playwright-add-two-test-cases,9656,11028,2569,3024,ok,5.019573,885614,3535389,3024
TypeScript,,small,,typescript-microsoft-typescript-add-dot-js-to-import-paths,5190,5199,1404,1404,ok,2.423296,442496,1548260,1404
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target,127,147,21,22,ok,0.065432,7790,38333,22
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target-2,89,109,11,12,ok,0.040815000000000004,4944,21956,12
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target-3,107,127,24,25,ok,0.070338,8240,37892,25
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target-4,83,103,24,25,ok,0.072081,7680,37451,25
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target-5,21,41,15,16,ok,0.047323000000000004,7280,31533,16
TypeScript,,stratified,,typescript-microsoft-typescript-add-es-target-6,188,208,49,50,ok,0.146083,14176,64028,50
TypeScript,,stratified,,typescript-microsoft-typescript-add-eslint,173,193,50,51,ok,0.152118,14176,59830,51
TypeScript,,stratified,,typescript-microsoft-typescript-add-lib-comment,540,554,141,142,ok,0.30387,56320,207416,142
TypeScript,,stratified,,typescript-microsoft-typescript-add-module-and-target-comment,187,228,70,72,ok,0.19653600000000002,28224,112042,72
TypeScript,,stratified,,typescript-microsoft-typescript-add-one-item,181717,181777,33533,33546,ok,124.321349,14131328,45511158,33546
TypeScript,,stratified,,typescript-microsoft-typescript-add-one-line,581493,581556,88646,88658,ok,453.64336,28311680,96188762,88658
TypeScript,,stratified,,typescript-microsoft-typescript-add-strict,109,128,50,51,ok,0.152122,14176,53521,51
TypeScript,,stratified,,typescript-microsoft-typescript-add-strict-2,221,240,152,153,ok,0.445717,55808,200425,153
TypeScript,,stratified,,typescript-microsoft-typescript-add-strict-false,36,55,13,14,ok,0.054447,5022,23323,14
TypeScript,,stratified,,typescript-microsoft-typescript-add-target,330,350,129,130,ok,0.364885,55808,180064,130
TypeScript,,stratified,,typescript-microsoft-typescript-add-target-2,490,510,165,166,ok,0.43069799999999997,55808,211205,166
TypeScript,,stratified,,typescript-microsoft-typescript-add-target-3,116,136,24,25,ok,0.090669,7986,37526,25
TypeScript,,stratified,,typescript-microsoft-typescript-add-target-4,2093,2113,613,614,ok,1.209311,221824,762321,614
TypeScript,,small,,typescript-microsoft-typescript-add-target-comment,2103,2123,318,319,ok,0.756138,111488,391142,319
TypeScript,,stratified,,typescript-microsoft-typescript-add-target-comment-2,201,221,73,74,ok,0.183718,27968,104873,74
TypeScript,,small,,typescript-microsoft-typescript-comment-change,157,165,51,51,ok,0.141729,14176,60384,51
TypeScript,,stratified,,typescript-microsoft-typescript-expand-target,247,255,42,42,ok,0.08283700000000001,14432,62038,42
TypeScript,,stratified,,typescript-microsoft-typescript-expand-target-2,300,308,81,81,ok,0.155189,28224,111282,81
TypeScript,,stratified,,typescript-microsoft-typescript-expand-target-3,260,268,43,43,ok,0.079108,14176,59084,43
TypeScript,,stratified,,typescript-microsoft-typescript-extend-target-comment,202,210,50,50,ok,0.166926,14176,56434,50
TypeScript,,small,,typescript-n8n-io-n8n-remove-and-add-imports,3101,3066,802,792,ok,1.744778,221824,926440,806
TypeScript,,full,,typescript-th-ch-youtube-music-add-a-function-and-some-small-changes,24522,24911,6817,6979,ok,32.85505,3088446,11015304,6987
TypeScript,,small,,typescript-typescript-add-target-comment,389,408,135,136,ok,0.314916,55808,196119,136
TypeScript,,small,,typescript-typescript-add-target-comment-2,175,194,96,97,ok,2.846865,449878,1275441,97
TypeScript,,small,,typescript-typescript-add-target-comment-3,174,193,33,34,ok,0.088077,14176,52888,34
TypeScript,,stratified,,typescript-vercel-next-whitespace-only,76071,76072,8836,8836,ok,19.68141,3534976,11642874,8836
Vimscript,,full,,vimscript-chikamichi-mediawiki-add-one-autocmd,280,344,62,75,ok,1.446447,246662,576834,75
Vimscript,,full,,vimscript-chikamichi-mediawiki-remove-3-lines,6342,6223,981,964,ok,11.698734,1170842,4522724,981
Vimscript,,full,,vimscript-fedorenchik-qt-support-add-two-lines,50955,51060,6899,6910,ok,14.358249,1798272,6080740,6910
Vimscript,,full,,vimscript-fholgado-minibufexpl-massive-comment-reduction,89330,57769,9995,9459,ok,32.292859,12019112,20864384,10011
Vimscript,,full,,vimscript-idanarye-vim-merginal-add-one-call,10422,10565,2172,2198,ok,3.880106,883840,2765372,2198
Vimscript,,full,,vimscript-jreybert-vimagit-move-one-line,11839,11838,2394,2394,ok,4.242153999999999,884864,3033580,2394
Vimscript,,small,,vimscript-junegunn-fzf-condition-canges,32592,32616,9111,9120,ok,18.486246,3532928,11876598,9121
Vimscript,,full,,vimscript-m-pilia-vim-mediawiki-add-a-new-functon,3405,3523,810,832,ok,1.525006,221824,872831,832
Vimscript,,small,,vimscript-neovim-neovim-add-a-few-lines,1583,1675,206,213,ok,0.57241,57208,249264,213
Vimscript,,small,,vimscript-neovim-neovim-add-a-few-lines-one-after-the-other,8573,8782,1526,1567,ok,2.566955,443520,1584769,1567
Vimscript,,small,,vimscript-neovim-neovim-add-line-comment,47000,47028,7284,7285,ok,24.671499,3563648,14702790,7285
Vimscript,,stratified,,vimscript-neovim-neovim-add-one-dict-entry,115058,115116,22155,22167,ok,67.761043,7094400,24427574,22167
Vimscript,,stratified,,vimscript-neovim-neovim-add-one-dict-item,115026,115058,22147,22155,ok,138.973673,7094400,24673926,22155
Vimscript,,stratified,,vimscript-neovim-neovim-add-one-line-to-dict,112760,112800,21711,21721,ok,130.24924199999998,7094400,24532634,21721
Vimscript,,stratified,,vimscript-neovim-neovim-add-one-line-to-test,29370,29388,7243,7245,ok,17.263642,3534976,11436170,7245
Vimscript,,small,,vimscript-neovim-neovim-add-test-case-plus-edit-existing-one,207339,208960,39537,39778,ok,126.356037,14131328,47882214,39782
Vimscript,,small,,vimscript-neovim-neovim-add-two-functions-and-modify-a-few-lines,30259,31283,5725,5922,ok,25.262653,2608030,9087956,5948
Vimscript,,small,,vimscript-neovim-neovim-awful-test-case-bunch-of-hex-colours-more-data-than-code,20224,15930,5072,4719,ok,12.6072,2285920,6734146,7222
Vimscript,,stratified,,vimscript-neovim-neovim-comment-only-insert,506,524,84,84,ok,0.166403,28224,107836,84
Vimscript,,stratified,,vimscript-neovim-neovim-date-update-plus-bugfix,640,640,101,101,ok,0.230297,28224,116150,101
Vimscript,,stratified,,vimscript-neovim-neovim-expand-author-comment,309,327,24,24,ok,0.052543,7312,31702,24
Vimscript,,small,,vimscript-neovim-neovim-i-have-no-idea-what-this-diff-does,24217,24310,4989,4993,ok,80.049106,6101660,16045688,4993
Vimscript,,small,,vimscript-neovim-neovim-improved-asserts,10385,10694,2391,2428,ok,25.40429,2241355,6230225,2428
Vimscript,,stratified,,vimscript-neovim-neovim-insert-only,933,993,91,92,ok,2.0392650000000003,409546,1088350,92
Vimscript,,stratified,,vimscript-neovim-neovim-insert-only-3,605,809,61,90,ok,1.3141559999999999,283178,661030,90
