name,repository,category
django-polymorphic,https://github.com/jazzband/django-polymorphic,Uncategorized (Gentoo Package List)
django-registration,https://github.com/ubernostrum/django-registration,Uncategorized (Gentoo Package List)
django-rest-framework,https://github.com/encode/django-rest-framework,Uncategorized (Gentoo Package List)
django-sortedm2m,https://github.com/jazzband/django-sortedm2m,Uncategorized (Gentoo Package List)
django-tables2,https://github.com/jieter/django-tables2,Uncategorized (Gentoo Package List)
django-taggit,https://github.com/jazzband/django-taggit,Uncategorized (Gentoo Package List)
django-timezone-field,https://github.com/mfogel/django-timezone-field,Uncategorized (Gentoo Package List)
dj-email-url,https://github.com/migonzalvar/dj-email-url,Uncategorized (Gentoo Package List)
dkms,https://github.com/dell/dkms,Uncategorized (Gentoo Package List)
dlib,https://github.com/davisking/dlib,Uncategorized (Gentoo Package List)
dlpack,https://github.com/dmlc/dlpack,Uncategorized (Gentoo Package List)
dmd_core,https://github.com/sethm/dmd_core,Uncategorized (Gentoo Package List)
dmd_gtk,https://github.com/sethm/dmd_gtk,Uncategorized (Gentoo Package List)
dmg2img,https://github.com/Lekensteyn/dmg2img,Uncategorized (Gentoo Package List)
dmlc-core,https://github.com/dmlc/dmlc-core,Uncategorized (Gentoo Package List)
dmtx-utils,https://github.com/dmtx/dmtx-utils,Uncategorized (Gentoo Package List)
dnf5,https://github.com/rpm-software-management/dnf5,Uncategorized (Gentoo Package List)
dnglab,https://github.com/dnglab/dnglab,Uncategorized (Gentoo Package List)
dnscrypt-proxy,https://github.com/DNSCrypt/dnscrypt-proxy,Uncategorized (Gentoo Package List)
dnsenum2,https://github.com/SparrowOchon/dnsenum2,Uncategorized (Gentoo Package List)
dns-lexicon,https://github.com/dns-lexicon/dns-lexicon,Uncategorized (Gentoo Package List)
dnsmap,https://github.com/resurrecting-open-source-projects/dnsmap,Uncategorized (Gentoo Package List)
dnsmasq_exporter,https://github.com/google/dnsmasq_exporter,Uncategorized (Gentoo Package List)
dnspython,https://github.com/rthalley/dnspython,Uncategorized (Gentoo Package List)
DNSSEC-Tools,https://github.com/DNSSEC-Tools/DNSSEC-Tools,Uncategorized (Gentoo Package List)
DnsServer,https://github.com/TechnitiumSoftware/DnsServer,Uncategorized (Gentoo Package List)
dnstop,https://github.com/measurement-factory/dnstop,Uncategorized (Gentoo Package List)
doasedit,https://codeberg.org/TotallyLeGIT/doasedit,Uncategorized (Gentoo Package List)
docile,https://github.com/ms-ati/docile,Uncategorized (Gentoo Package List)
docker-api,https://github.com/upserve/docker-api,Uncategorized (Gentoo Package List)
docker_auth,https://github.com/cesanta/docker_auth,Uncategorized (Gentoo Package List)
docker-bench,https://github.com/aquasecurity/docker-bench,Uncategorized (Gentoo Package List)
docker-bench-security,https://github.com/docker/docker-bench-security,Uncategorized (Gentoo Package List)
docker-credential-helpers,https://github.com/docker/docker-credential-helpers,Uncategorized (Gentoo Package List)
docker-distribution-pruner,https://gitlab.com/gitlab-org/docker-distribution-pruner,Uncategorized (Gentoo Package List)
docker.el,https://github.com/Silex/docker.el,Uncategorized (Gentoo Package List)
dockerfile-mode,https://github.com/spotify/dockerfile-mode,Uncategorized (Gentoo Package List)
dockerpty,https://github.com/d11wtq/dockerpty,Uncategorized (Gentoo Package List)
docker-pushrm,https://github.com/christian-korneck/docker-pushrm,Uncategorized (Gentoo Package List)
docker-py,https://github.com/docker/docker-py,Uncategorized (Gentoo Package List)
docker-tramp.el,https://github.com/emacs-pe/docker-tramp.el,Uncategorized (Gentoo Package List)
docopt,https://github.com/docopt/docopt,Uncategorized (Gentoo Package List)
docstring-to-markdown,https://github.com/python-lsp/docstring-to-markdown,Uncategorized (Gentoo Package List)
doctest,https://github.com/doctest/doctest,Uncategorized (Gentoo Package List)
doctl,https://github.com/digitalocean/doctl,Uncategorized (Gentoo Package List)
docutils-glep,https://github.com/projg2/docutils-glep,Uncategorized (Gentoo Package List)
dogecoin,https://github.com/dogecoin/dogecoin,Uncategorized (Gentoo Package List)
doggo,https://github.com/mr-karan/doggo,Uncategorized (Gentoo Package List)
dogtail,https://gitlab.com/dogtail/dogtail,Uncategorized (Gentoo Package List)
doit-py,https://github.com/pydoit/doit-py,Uncategorized (Gentoo Package List)
dolphin,https://github.com/dolphin-emu/dolphin,Uncategorized (Gentoo Package List)
dolphin,https://github.com/libretro/dolphin,Uncategorized (Gentoo Package List)
dom4j,https://github.com/dom4j/dom4j,Uncategorized (Gentoo Package List)
dooit,https://github.com/dooit-org/dooit,Uncategorized (Gentoo Package List)
dool,https://github.com/scottchiefbaker/dool,Uncategorized (Gentoo Package List)
doom-modeline,https://github.com/seagle0128/doom-modeline,Uncategorized (Gentoo Package List)
dopewars,https://github.com/benmwebb/dopewars,Uncategorized (Gentoo Package List)
dosbox-libretro,https://github.com/libretro/dosbox-libretro,Uncategorized (Gentoo Package List)
dosbox-staging,https://github.com/dosbox-staging/dosbox-staging,Uncategorized (Gentoo Package List)
dosbox-x,https://github.com/joncampbell123/dosbox-x,Uncategorized (Gentoo Package List)
dose3,https://gitlab.com/irill/dose3,Uncategorized (Gentoo Package List)
dosfstools,https://github.com/dosfstools/dosfstools,Uncategorized (Gentoo Package List)
dot2tex,https://github.com/xyz2tex/dot2tex,Uncategorized (Gentoo Package List)
dotbot,https://github.com/anishathalye/dotbot,Uncategorized (Gentoo Package List)
dotconf,https://github.com/williamh/dotconf,Uncategorized (Gentoo Package List)
dotnet-outdated,https://github.com/dotnet-outdated/dotnet-outdated,Uncategorized (Gentoo Package List)
dotnet-script,https://github.com/dotnet-script/dotnet-script,Uncategorized (Gentoo Package List)
double-conversion,https://github.com/google/double-conversion,Uncategorized (Gentoo Package List)
doublex-expects,https://github.com/jaimegildesagredo/doublex-expects,Uncategorized (Gentoo Package List)
dovecot-fts-flatcurve,https://github.com/slusarz/dovecot-fts-flatcurve,Uncategorized (Gentoo Package List)
dovi_tool,https://github.com/quietvoid/dovi_tool,Uncategorized (Gentoo Package List)
doxylink,https://github.com/sphinx-contrib/doxylink,Uncategorized (Gentoo Package List)
doxypypy,https://github.com/Feneric/doxypypy,Uncategorized (Gentoo Package List)
DPP,https://github.com/brainboxdotcc/DPP,Uncategorized (Gentoo Package List)
dpscreenocr,https://github.com/danpla/dpscreenocr,Uncategorized (Gentoo Package List)
dqlite,https://github.com/canonical/dqlite,Uncategorized (Gentoo Package List)
dracut-crypt-ssh,https://github.com/dracut-crypt-ssh/dracut-crypt-ssh,Uncategorized (Gentoo Package List)
dracut,https://github.com/dracutdevs/dracut,Uncategorized (Gentoo Package List)
dracut-ng,https://github.com/dracut-ng/dracut-ng,Uncategorized (Gentoo Package List)
dragonfly-reverb,https://github.com/michaelwillis/dragonfly-reverb,Uncategorized (Gentoo Package List)
dragon,https://github.com/mwh/dragon,Uncategorized (Gentoo Package List)
drb,https://github.com/ruby/drb,Uncategorized (Gentoo Package List)
drbl,https://github.com/stevenshiau/drbl,Uncategorized (Gentoo Package List)
driftnet,https://github.com/deiv/driftnet,Uncategorized (Gentoo Package List)
dr_libs,https://github.com/mackron/dr_libs,Uncategorized (Gentoo Package List)
drogon,https://github.com/drogonframework/drogon,Uncategorized (Gentoo Package List)
droidcam,https://github.com/dev47apps/droidcam,Uncategorized (Gentoo Package List)
droidcam-linux-client,https://github.com/dev47apps/droidcam-linux-client,Uncategorized (Gentoo Package List)
dromozoa-utf8,https://github.com/dromozoa/dromozoa-utf8,Uncategorized (Gentoo Package List)
drone-cli,https://github.com/drone/drone-cli,Uncategorized (Gentoo Package List)
drone,https://github.com/drone/drone,Uncategorized (Gentoo Package List)
dropbox-sdk-python,https://github.com/dropbox/dropbox-sdk-python,Uncategorized (Gentoo Package List)
dropwatch,https://github.com/nhorman/dropwatch,Uncategorized (Gentoo Package List)
drpm,https://github.com/rpm-software-management/drpm,Uncategorized (Gentoo Package List)
drush,https://github.com/drush-ops/drush,Uncategorized (Gentoo Package List)
dry-core,https://github.com/dry-rb/dry-core,Uncategorized (Gentoo Package List)
dry-inflector,https://github.com/dry-rb/dry-inflector,Uncategorized (Gentoo Package List)
dry-logic,https://github.com/dry-rb/dry-logic,Uncategorized (Gentoo Package List)
dry-monads,https://github.com/dry-rb/dry-monads,Uncategorized (Gentoo Package List)
dry-struct,https://github.com/dry-rb/dry-struct,Uncategorized (Gentoo Package List)
dry-types,https://github.com/dry-rb/dry-types,Uncategorized (Gentoo Package List)
dsda-doom,https://github.com/kraflab/dsda-doom,Uncategorized (Gentoo Package List)
DSEG,https://github.com/keshikan/DSEG,Uncategorized (Gentoo Package List)
dSFMT,https://github.com/MersenneTwister-Lab/dSFMT,Uncategorized (Gentoo Package List)
dssp,https://github.com/PDB-REDO/dssp,Uncategorized (Gentoo Package List)
dstat,https://github.com/dagwieers/dstat,Uncategorized (Gentoo Package List)
DSView,https://github.com/DreamSourceLab/DSView,Uncategorized (Gentoo Package List)
dtrace-utils,https://github.com/oracle/dtrace-utils,Uncategorized (Gentoo Package List)
dua-cli,https://github.com/Byron/dua-cli,Uncategorized (Gentoo Package List)
duc,https://github.com/zevv/duc,Uncategorized (Gentoo Package List)
duckdb,https://github.com/duckdb/duckdb,Uncategorized (Gentoo Package List)
duf,https://github.com/muesli/duf,Uncategorized (Gentoo Package List)
duktape.rb,https://github.com/judofyr/duktape.rb,Uncategorized (Gentoo Package List)
dumb,https://github.com/kode54/dumb,Uncategorized (Gentoo Package List)
dumb-init,https://github.com/Yelp/dumb-init,Uncategorized (Gentoo Package List)
dump1090,https://github.com/flightaware/dump1090,Uncategorized (Gentoo Package List)
dumpet,https://github.com/rhboot/dumpet,Uncategorized (Gentoo Package List)
dune,https://github.com/ocaml/dune,Uncategorized (Gentoo Package List)
dunst,https://github.com/dunst-project/dunst,Uncategorized (Gentoo Package List)
duperemove,https://github.com/markfasheh/duperemove,Uncategorized (Gentoo Package List)
duplicati,https://github.com/duplicati/duplicati,Uncategorized (Gentoo Package List)
duplicity,https://gitlab.com/duplicity/duplicity,Uncategorized (Gentoo Package List)
duration,https://github.com/hannesm/duration,Uncategorized (Gentoo Package List)
durdraw,https://github.com/cmang/durdraw,Uncategorized (Gentoo Package List)
dust,https://github.com/bootandy/dust,Uncategorized (Gentoo Package List)
DustRacing2D,https://github.com/juzzlin/DustRacing2D,Uncategorized (Gentoo Package List)
dvd_info,https://github.com/beandog/dvd_info,Uncategorized (Gentoo Package List)
dvisvgm,https://github.com/mgieseki/dvisvgm,Uncategorized (Gentoo Package List)
dwarfs,https://github.com/mhx/dwarfs,Uncategorized (Gentoo Package List)
Dwarf-Therapist,https://github.com/Dwarf-Therapist/Dwarf-Therapist,Uncategorized (Gentoo Package List)
dwl,https://codeberg.org/dwl/dwl,Uncategorized (Gentoo Package List)
dxvk,https://github.com/doitsujin/dxvk,Uncategorized (Gentoo Package List)
DyLP,https://github.com/coin-or/DyLP,Uncategorized (Gentoo Package List)
dynamips,https://github.com/GNS3/dynamips,Uncategorized (Gentoo Package List)
dynarmic,https://github.com/lioncash/dynarmic,Uncategorized (Gentoo Package List)
dynolog,https://github.com/facebookincubator/dynolog,Uncategorized (Gentoo Package List)
dysk,https://github.com/Canop/dysk,Uncategorized (Gentoo Package List)
dzen,https://github.com/robm/dzen,Uncategorized (Gentoo Package List)
dzr,https://github.com/yne/dzr,Uncategorized (Gentoo Package List)
e2tools,https://github.com/e2tools/e2tools,Uncategorized (Gentoo Package List)
e3-core,https://github.com/AdaCore/e3-core,Uncategorized (Gentoo Package List)
e3-testsuite,https://github.com/AdaCore/e3-testsuite,Uncategorized (Gentoo Package List)
earlyoom,https://github.com/rfjakob/earlyoom,Uncategorized (Gentoo Package List)
earthly-emacs,https://github.com/earthly/earthly-emacs,Uncategorized (Gentoo Package List)
earthly,https://github.com/earthly/earthly,Uncategorized (Gentoo Package List)
easycrypt,https://github.com/EasyCrypt/easycrypt,Uncategorized (Gentoo Package List)
easyeffects,https://github.com/wwmm/easyeffects,Uncategorized (Gentoo Package List)
easy-format,https://github.com/ocaml-community/easy-format,Uncategorized (Gentoo Package List)
easymock,https://github.com/easymock/easymock,Uncategorized (Gentoo Package List)
EasyProcess,https://github.com/ponty/EasyProcess,Uncategorized (Gentoo Package List)
easy-rsa,https://github.com/OpenVPN/easy-rsa,Uncategorized (Gentoo Package List)
ebib,https://github.com/joostkremers/ebib,Uncategorized (Gentoo Package List)
ebusd,https://github.com/john30/ebusd,Uncategorized (Gentoo Package List)
echarts,https://github.com/apache/echarts.git,Data analysis
echo-nginx-module,https://github.com/openresty/echo-nginx-module,Uncategorized (Gentoo Package List)
eclib,https://github.com/JohnCremona/eclib,Uncategorized (Gentoo Package List)
eclipse.jdt.core,https://github.com/eclipse-jdt/eclipse.jdt.core,Uncategorized (Gentoo Package List)
ecukes,https://github.com/ecukes/ecukes,Uncategorized (Gentoo Package List)
ed25519,https://github.com/crypto-rb/ed25519,Uncategorized (Gentoo Package List)
ed25519,https://github.com/RubyCrypto/ed25519,Uncategorized (Gentoo Package List)
edac-utils,https://github.com/grondo/edac-utils,Uncategorized (Gentoo Package List)
edbrowse,https://github.com/edbrowse/edbrowse,Uncategorized (Gentoo Package List)
edencommon,https://github.com/facebookexperimental/edencommon,Uncategorized (Gentoo Package List)
edge-addition-planarity-suite,https://github.com/graph-algorithms/edge-addition-planarity-suite,Uncategorized (Gentoo Package List)
edid-fixdim,https://github.com/projg2/edid-fixdim,Uncategorized (Gentoo Package List)
edi,https://github.com/Enlightenment/edi,Uncategorized (Gentoo Package List)
editables,https://github.com/pfmoore/editables,Uncategorized (Gentoo Package List)
edit,https://github.com/microsoft/edit,Uncategorized (Gentoo Package List)
edit-indirect,https://github.com/Fanael/edit-indirect,Uncategorized (Gentoo Package List)
editline,https://github.com/troglobit/editline,Uncategorized (Gentoo Package List)
editorconfig-core-c,https://github.com/editorconfig/editorconfig-core-c,Uncategorized (Gentoo Package List)
editorconfig-core-py,https://github.com/editorconfig/editorconfig-core-py,Uncategorized (Gentoo Package List)
editorconfig-emacs,https://github.com/editorconfig/editorconfig-emacs,Uncategorized (Gentoo Package List)
editorconfig-geany,https://github.com/editorconfig/editorconfig-geany,Uncategorized (Gentoo Package List)
editorconfig-vim,https://github.com/editorconfig/editorconfig-vim,Uncategorized (Gentoo Package List)
edk2,https://github.com/tianocore/edk2,Uncategorized (Gentoo Package List)
eduvpn-common,https://codeberg.org/eduVPN/eduvpn-common,Uncategorized (Gentoo Package List)
eduvpn-common,https://github.com/eduvpn/eduvpn-common,Uncategorized (Gentoo Package List)
eekboard,https://github.com/ueno/eekboard,Uncategorized (Gentoo Package List)
efibootmgr,https://github.com/rhboot/efibootmgr,Uncategorized (Gentoo Package List)
efivar,https://github.com/rhboot/efivar,Uncategorized (Gentoo Package List)
ef-themes,https://github.com/protesilaos/ef-themes,Uncategorized (Gentoo Package List)
